"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AJ1","AL1","AY1","AY2","GA1","GA2","GA3","GE1","GF1","IA1","KA1","MA1","MD1","MW1","OD1","REM","EQD"
"36870099999","2019-04-07T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0107,1","+0027,1","10205,1",,,,,,"05,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,"240,M,+0126,1","99999,9,09227,1","7,1,002,1,+999,9",,,"SYN06436870 325// 80201 10107 20027 39227 40205 57002 8597/ 333 10126=",
"36870099999","2019-04-07T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0072,1","+0029,1","10214,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0126,1","99999,9,09224,1","7,1,003,1,+999,9",,,"SYN05836870 329// 00000 10072 20029 39224 40214 57003 333 10126=",
"36870099999","2019-04-07T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0055,1","+0032,1","10207,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09213,1","7,1,011,1,+999,9",,,"SYN04836870 429// 00000 10055 20032 39213 40207 57011=",
"36870099999","2019-04-08T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","22000,1,9,N","999999,9,9,9","+0040,1","+0028,1","10208,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09208,1","7,1,005,1,+999,9",,"3,99,0040,1,999","SYN07436870 429// 30000 10040 20028 39208 40208 57005 80001 333 91104 555 11002=","Q01    003SCCGA1"
"36870099999","2019-04-08T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","+0081,1","+0037,1","10196,1",,,,,,"02,1,+01250,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,01250,1,99,9,99,9",,,"99999,9,09211,1","3,1,003,1,+999,9",,,"SYN08636870 32698 60000 10081 20037 39211 40196 53003 82241 333 55012 555 20038 31002 7000/=",
"36870099999","2019-04-08T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0119,1","+0032,1","10177,1",,,,,,"03,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,99999,9,99,9,99,9",,"240,N,+0038,1","99999,9,09206,1","8,1,005,1,+999,9",,,"SYN06436870 32998 60401 10119 20032 39206 40177 58005 83044 333 20038=",
"36870099999","2019-04-08T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0152,1","+0045,1","10153,1",,,,,,"02,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,09195,1","7,1,011,1,+999,9",,,"SYN05436870 42998 62501 10152 20045 39195 40153 57011 82044=",
"36870099999","2019-04-08T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0152,1","+0060,1","10145,1",,,,,,"02,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09188,1","7,1,007,1,+999,9",,,"SYN06436870 42597 80201 10152 20060 39188 40145 57007 82934 555 10020=",
"36870099999","2019-04-08T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","130,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0122,1","+0051,1","10154,1",,,,,,"04,1,+00800,1,09,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,"240,M,+0165,1","99999,9,09187,1","7,1,001,1,+999,9",,,"SYN06436870 325// 81301 10122 20051 39187 40154 57001 84901 333 10165=",
"36870099999","2019-04-08T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","120,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0092,1","+0059,1","10151,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9",,"120,M,+0165,1","99999,9,09174,1","7,1,013,1,+999,9",,,"SYN06436870 329// 61201 10092 20059 39174 40151 57013 80001 333 10165=","Q01    003SCCGA1"
"36870099999","2019-04-08T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","130,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0085,1","+0053,1","10128,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09152,1","7,1,022,1,+999,9",,,"SYN05436870 429// 51301 10085 20053 39152 40128 57022 80001=","Q01    003SCCGA1"
"36870099999","2019-04-09T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0070,1","+0036,1","10123,1",,,,,,"02,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,09142,1","7,1,010,1,+999,9",,"3,99,0040,1,999","SYN07436870 429// 50000 10070 20036 39142 40123 57010 82031 333 91104 555 11004=",
"36870099999","2019-04-09T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","+0112,1","+0044,1","10094,1",,,,,,"02,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,09130,1","7,1,012,1,+999,9",,,"SYN08636870 32998 80000 10112 20044 39130 40094 57012 82031 333 55090 555 20065 31002 7000/=",
"36870099999","2019-04-09T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0186,1","+0041,1","10055,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9",,"240,N,+0065,1","99999,9,09117,1","7,1,013,1,+999,9",,,"SYN06436870 32998 80201 10186 20041 39117 40055 57013 80001 333 20065=","Q01    003SCCGA1"
"36870099999","2019-04-09T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0232,1","+0060,1","10024,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09103,1","7,1,014,1,+999,9",,,"SYN05436870 42997 80000 10232 20060 39103 40024 57014 80001=","Q01    003SCCGA1"
"36870099999","2019-04-09T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","010,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0203,1","-0011,1","10038,1",,,,,,"03,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09106,1","3,1,003,1,+999,9",,,"SYN06436870 42597 80102 10203 21011 39106 40038 53003 83932 555 11020=",
"36870099999","2019-04-09T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0169,1","+0023,1","10083,1",,,,,,"02,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,"240,M,+0235,1","99999,9,09136,1","2,1,030,1,+999,9",,,"SYN06436870 325// 80000 10169 20023 39136 40083 52030 82932 333 10235=",
"36870099999","2019-04-09T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0142,1","+0058,1","10082,1",,,,,,"03,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,99999,9,99,9,99,9",,"120,M,+0235,1","99999,9,09129,1","8,1,007,1,+999,9",,,"SYN06436870 329// 80000 10142 20058 39129 40082 58007 83032 333 10235=",
"36870099999","2019-04-09T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0135,1","+0075,1","10087,1",,,,,,"03,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09131,1","3,1,002,1,+999,9",,,"SYN05436870 425// 80000 10135 20075 39131 40087 53002 8397/=",
"36870099999","2019-04-10T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0137,1","+0068,1","10100,1",,,,"8,1,02,1","2,1,02,1","08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09143,1","2,1,012,1,+999,9","25,1","3,99,0040,1,999","SYN08036870 415// 80000 10137 20068 39143 40100 52012 72582 889// 333 91104 555 11011=",
"36870099999","2019-04-10T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","130,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0119,1","+0098,1","10158,1","00,0003,3,1",,,"8,1,02,1","2,1,02,1","08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09191,1","2,1,016,1,+999,9","80,1",,"SYN07636870 11597 81301 10119 20098 39191 40158 52016 69930 78082 889// 333 20131=","Q0113.1  2EATMN "
"36870099999","2019-04-10T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0155,1","+0089,1","10145,1",,,,"8,1,02,1","8,1,02,1","08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09190,1","8,1,001,1,+999,9","80,1",,"SYN06036870 41597 80000 10155 20089 39190 40145 58001 78088 889//=",
"36870099999","2019-04-10T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0147,1","+0122,1","10163,1",,,,"8,1,02,1","2,1,02,1","08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09205,1","3,1,015,1,+999,9","80,1",,"SYN07036870 41597 80000 10147 20122 39205 40163 53015 78082 889// 555 11015=",
"36870099999","2019-04-10T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0121,1","+0104,1","10183,1","00,0060,3,1",,,"8,1,02,1","2,1,02,1","08,1,+01250,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9",,"120,M,+0159,1","99999,9,09214,1","8,1,003,1,+999,9","80,1",,"SYN07636870 116// 80000 10121 20104 39214 40183 58003 60060 78082 889// 333 10159=",
"36870099999","2019-04-10T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0115,1","+0106,1","10175,1",,,,"8,1,02,1","2,1,02,1","08,1,+01250,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9",,,"99999,9,09205,1","7,1,009,1,+999,9","02,1",,"SYN06036870 416// 80000 10115 20106 39205 40175 57009 70282 889//=",
"36870099999","2019-04-11T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0101,1","+0095,1","10177,1",,,,"8,1,02,1","2,1,02,1","08,1,+01250,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9",,,"99999,0,09203,1","7,1,002,1,+999,0","02,1","3,99,0040,1,999","SYN08036870 416// 80000 10101 20095 39203 40177 57002 70282 889// 333 91104 555 11011=",
"36870099999","2019-04-11T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","00120,1,W,N","000500,1,9,9","+0087,1","+0083,1","10188,1","00,0030,3,1",,,"8,1,02,1","4,1,02,1",,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,"240,N,+0085,1","99999,0,09207,1","2,1,001,1,+999,0","50,1",,"SYN07636870 11/93 90000 10087 20083 39207 40188 52001 60030 75084 333 20085 96045=",
"36870099999","2019-04-11T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","001000,1,9,9","+0103,1","+0085,1","10174,1",,,,"5,1,02,1","4,1,02,1","08,1,+00450,1,07,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,,"99999,0,09199,1","8,1,008,1,+999,0","10,1",,"SYN06036870 41494 80000 10103 20085 39199 40174 58008 71054 886//=",
"36870099999","2019-04-11T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","004000,1,9,9","+0111,1","+0084,1","10167,1",,,,"5,1,02,1","4,1,02,1","08,1,+00450,1,07,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,,"99999,9,09196,1","7,1,003,1,+999,9","10,1",,"SYN07036870 41496 80000 10111 20084 39196 40167 57003 71054 886// 555 11013=",
"36870099999","2019-04-11T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0102,1","+0080,1","10181,1","00,0000,9,1",,,"8,1,02,1","2,1,02,1","08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,"120,M,+0113,1","99999,9,09206,1","4,1,000,1,+999,9","10,1",,"SYN07636870 115// 80000 10102 20080 39206 40181 54000 69900 71082 889// 333 10113=","Q01  00002PRCP00"
"36870099999","2019-04-11T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","170,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0102,1","+0086,1","10175,1",,,,"2,1,02,1","2,1,02,1","08,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09200,1","8,1,006,1,+999,9","10,1",,"SYN06036870 415// 81701 10102 20086 39200 40175 58006 71022 889//=",
"36870099999","2019-04-12T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0095,1","+0083,1","10184,1",,,,,,"02,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09207,1","3,1,007,1,+999,9",,"3,99,0030,1,999","SYN07436870 425// 80000 10095 20083 39207 40184 53007 8297/ 333 91103 555 11009=",
"36870099999","2019-04-12T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","+0113,1","+0071,1","10189,1",,,,,,"02,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09216,1","2,1,009,1,+999,9",,,"SYN08636870 32598 80000 10113 20071 39216 40189 52009 82944 333 55000 555 20095 31008 7990/=",
"36870099999","2019-04-12T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","+0149,1","+0078,1","10187,1",,,,,,"03,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,"240,N,+0095,1","99999,9,09226,1","2,1,010,1,+999,9",,,"SYN06436870 32598 80000 10149 20078 39226 40187 52010 83954 333 20095=",
"36870099999","2019-04-12T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","+0176,1","+0068,1","10161,1",,,,"8,1,02,1","2,1,02,1","03,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09210,1","8,1,016,1,+999,9","02,1",,"SYN06036870 41598 80000 10176 20068 39210 40161 58016 70282 83944=",
"36870099999","2019-04-12T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","170,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0172,1","+0062,1","10153,1",,,,"8,1,02,1","2,1,02,1","02,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09202,1","7,1,008,1,+999,9","02,1",,"SYN07036870 41597 61701 10172 20062 39202 40153 57008 70282 82941 555 10018=",
"36870099999","2019-04-12T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","250,1,N,0030,1","99999,9,9,N","999999,9,9,9","+0107,1","+0086,1","10197,1","00,0000,9,1",,,"9,1,02,1","8,1,02,1","04,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,"120,M,+0183,1","99999,9,09222,1","1,1,001,1,+999,9","29,1",,"SYN07636870 115// 82503 10107 20086 39222 40197 51001 69900 72998 84951 333 10183=","Q01  00002PRCP00"
"36870099999","2019-04-12T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","140,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0130,1","+0057,1","10153,1",,,,,,"03,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09189,1","8,1,033,1,+999,9",,,"SYN05436870 425// 81402 10130 20057 39189 40153 58033 83971=",
"36870099999","2019-04-13T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0094,1","+0061,1","10170,1",,,,,,"03,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,99999,9,99,9,99,9",,,"99999,9,09193,1","3,1,004,1,+999,9",,"3,99,0060,1,999","SYN07436870 429// 80000 10094 20061 39193 40170 53004 83031 333 91106 555 11008=",
"36870099999","2019-04-13T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","22000,1,9,N","010000,1,9,9","+0179,1","+0064,1","10147,1","00,0030,3,1",,,,,"02,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9",,"240,N,+0088,1","99999,9,09199,1","8,1,007,1,+999,9",,,"SYN07036870 12697 20000 10179 20064 39199 40147 58007 60030 82200 333 20088=",
"36870099999","2019-04-13T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0187,1","+0085,1","10132,1",,,,,,"05,1,+00800,1,09,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,09188,1","7,1,011,1,+999,9",,,"SYN05436870 42597 80000 10187 20085 39188 40132 57011 85901=",
"36870099999","2019-04-13T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0186,1","+0074,1","10140,1",,,,,,"06,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00800,1,99,9,99,9",,,"99999,9,09195,1","3,1,007,1,+999,9",,,"SYN06436870 42597 80000 10186 20074 39195 40140 53007 86932 555 10020=",
"36870099999","2019-04-13T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0153,1","+0087,1","10164,1",,,,,,"03,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,"240,M,+0207,1","99999,9,09206,1","2,1,011,1,+999,9",,,"SYN06436870 325// 80000 10153 20087 39206 40164 52011 83931 333 10207=",
"36870099999","2019-04-13T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","22000,1,9,N","999999,9,9,9","+0132,1","+0071,1","10168,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9",,"120,M,+0207,1","99999,9,09204,1","8,1,002,1,+999,9",,,"SYN06436870 329// 30000 10132 20071 39204 40168 58002 80001 333 10207=","Q01    003SCCGA1"
"36870099999","2019-04-13T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","22000,1,9,N","999999,9,9,9","+0126,1","+0054,1","10158,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09192,1","7,1,012,1,+999,9",,,"SYN05436870 429// 20000 10126 20054 39192 40158 57012 80001=","Q01    003SCCGA1"
"36870099999","2019-04-14T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","22000,1,9,N","999999,9,9,9","+0105,1","+0055,1","10167,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09193,1","3,1,001,1,+999,9",,"3,99,0060,1,999","SYN07436870 429// 20000 10105 20055 39193 40167 53001 80001 333 91106 555 11008=","Q01    003SCCGA1"
"36870099999","2019-04-14T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0143,1","+0077,1","10155,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09195,1","2,1,002,1,+999,9",,,"SYN08636870 32997 80000 10143 20077 39195 40155 52002 80001 333 55080 555 20101 31006 7000/=","Q01    003SCCGA1"
"36870099999","2019-04-14T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","030,1,N,0020,1","99999,9,9,N","020000,1,9,9","+0196,1","+0071,1","10127,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9",,"240,N,+0101,1","99999,9,09186,1","8,1,009,1,+999,9",,,"SYN06436870 32998 80302 10196 20071 39186 40127 58009 80001 333 20101=","Q01    003SCCGA1"
"36870099999","2019-04-14T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","020,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0211,1","+0077,1","10110,1",,,,,,"03,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,99999,9,99,9,99,9",,,"99999,9,09175,1","7,1,011,1,+999,9",,,"SYN05436870 42997 80202 10211 20077 39175 40110 57011 83041=",
"36870099999","2019-04-14T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0206,1","+0073,1","10109,1",,,,,,"02,1,+01250,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,01250,1,99,9,99,9",,,"99999,9,09172,1","7,1,003,1,+999,9",,,"SYN06436870 42697 80000 10206 20073 39172 40109 57003 82141 555 10021=",
"36870099999","2019-04-14T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0166,1","+0085,1","10125,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","08,99,1,00,1,99,9,99999,9,99,9,99,9",,"240,M,+0212,1","99999,9,09175,1","3,1,003,1,+999,9",,,"SYN06436870 329// 80000 10166 20085 39175 40125 53003 80001 333 10212=","Q01    003SCCGA1"
"36870099999","2019-04-14T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0135,1","+0079,1","10120,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,"120,M,+0212,1","99999,9,09161,1","8,1,014,1,+999,9",,,"SYN05836870 329// 00000 10135 20079 39161 40120 58014 333 10212=",
"36870099999","2019-04-14T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0125,1","+0063,1","10094,1",,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9",,,"99999,9,09134,1","7,1,027,1,+999,9",,,"SYN04836870 429// 00000 10125 20063 39134 40094 57027=",
